sp|Q7S232|MCA1A_NEUCR	160
sp|A1CL82|MCA1B_ASPCL	160
sp|B0Y081|MCA1B_ASPFC	160
sp|Q4WYT0|MCA1B_ASPFU	160
sp|A2QU58|MCA1B_ASPNC	160
sp|Q2UCB7|MCA1B_ASPOR	160
sp|Q0CQL9|MCA1B_ASPTN	160
sp|A1D611|MCA1B_NEOFI	160
sp|Q7S4N5|MCA1B_NEUCR	157
sp|A6R7B8|MCA1_AJECN	160
sp|Q7XJE6|MCA1_ARATH	204
sp|Q75B43|MCA1_ASHGO	179
sp|A6SDT7|MCA1_BOTFB	160
sp|Q5ANA8|MCA1_CANAL	164
sp|Q6FPX9|MCA1_CANGA	167
sp|Q1E0A3|MCA1_COCIM	160
sp|P0CM59|MCA1_CRYNB	195
sp|P0CM58|MCA1_CRYNJ	195
sp|Q6BH13|MCA1_DEBHA	181
sp|Q8J140|MCA1_EMENI	160
sp|Q6CLS0|MCA1_KLULA	171
sp|A5DZS4|MCA1_LODEL	187
sp|A4QTY2|MCA1_MAGO7	188
sp|A5D9W7|MCA1_PICGU	179
sp|A3LSY7|MCA1_PICST	160
sp|O74477|MCA1_SCHPO	160
sp|A7F075|MCA1_SCLS1	160
sp|Q4PEQ5|MCA1_USTMA	172
sp|Q6C2Y6|MCA1_YARLI	178
sp|A6ZP43|MCA1_YEAS7	160
sp|Q08601|MCA1_YEAST	160
sp|Q7XJE5|MCA2_ARATH	160
sp|Q9FMG1|MCA3_ARATH	160
sp|O64517|MCA4_ARATH	278
sp|O64518|MCA5_ARATH	272
sp|O64519|MCA6_ARATH	235
sp|Q6XPT5|MCA7_ARATH	265
sp|Q9SA41|MCA8_ARATH	179
sp|Q9FYE1|MCA9_ARATH	157
sp|Q9GPM2|PCP_DICDI	144
sp|Q8YV57|Y2124_NOSS1	139
tr|Q64CN1|Q64CN1_9ARCH	158
tr|Q64CN2|Q64CN2_9ARCH	156
tr|D1JG57|D1JG57_9ARCH	182
tr|A0A5E4IA26|A0A5E4IA26_9ARCH	149
tr|A0A5E4IBP3|A0A5E4IBP3_9ARCH	124
tr|A0A5E4IKZ6|A0A5E4IKZ6_9ARCH	195
tr|A0A5E4J6C8|A0A5E4J6C8_9ARCH	129
tr|A0A5E4IBS3|A0A5E4IBS3_9ARCH	172
tr|A0A5E4IAN2|A0A5E4IAN2_9ARCH	198
tr|Q64B57|Q64B57_9ARCH	138
tr|A0A314ZZU5|A0A314ZZU5_9EURY	143
tr|A0A497QAV8|A0A497QAV8_THOAR	143
tr|A0A497PQU3|A0A497PQU3_THOAR	146
tr|A0A497R887|A0A497R887_9ARCH	144
tr|A0A5A7S6K5|A0A5A7S6K5_9EURY	140
tr|A0A2H4VC42|A0A2H4VC42_9EURY	195
tr|A0A089ZFG5|A0A089ZFG5_METFO	183
tr|A0A0F8QZI3|A0A0F8QZI3_METMZ	159
tr|A0A0F8G904|A0A0F8G904_METMZ	168
tr|A0A520JY12|A0A520JY12_9EURY	136
tr|A0A497ITV7|A0A497ITV7_9EURY	146
tr|A0A662RHM8|A0A662RHM8_9EURY	144
tr|A0A662Q6I0|A0A662Q6I0_9ARCH	134
tr|A0A1Q8A2X9|A0A1Q8A2X9_9ARCH	136
tr|A0A2K3J7K4|A0A2K3J7K4_9EURY	137
tr|E3GW32|E3GW32_METFV	134
tr|A0A497T432|A0A497T432_9ARCH	144
tr|A0A0A7LCH3|A0A0A7LCH3_9EURY	137
tr|A0A1V4USL5|A0A1V4USL5_9EURY	143
tr|A0A151E3V3|A0A151E3V3_9EURY	143
tr|A0A533MKM6|A0A533MKM6_9EURY	136
tr|A0A133VSQ2|A0A133VSQ2_9EURY	172
tr|A0A1V5XMT4|A0A1V5XMT4_9EURY	143
tr|A0A2I0PYW8|A0A2I0PYW8_9EURY	195
tr|A0A2K3JIC7|A0A2K3JIC7_9EURY	171
tr|A0A2K3JHK5|A0A2K3JHK5_9EURY	174
tr|A0A2H9QW89|A0A2H9QW89_9EURY	148
tr|A0A2H9QWQ0|A0A2H9QWQ0_9EURY	121
tr|A0A2H9QUE0|A0A2H9QUE0_9EURY	120
tr|A0A0F8HPX8|A0A0F8HPX8_METMZ	140
tr|A0A3N5MQK9|A0A3N5MQK9_9EURY	132
tr|A0A3N5MRA2|A0A3N5MRA2_9EURY	165
tr|B6YX88|B6YX88_THEON	146
tr|A0A347ANM5|A0A347ANM5_9EURY	195
tr|R9TA86|R9TA86_METII	130
tr|K2RSG7|K2RSG7_METFP	178
tr|A0A0E3NTY9|A0A0E3NTY9_9EURY	139
tr|Q46C71|Q46C71_METBF	159
tr|A0A2K3J0R6|A0A2K3J0R6_9EURY	174
tr|A0A0E3RIU7|A0A0E3RIU7_METMZ	132
tr|A0A1F9YNP5|A0A1F9YNP5_9EURY	143
tr|A0A0E3LHX0|A0A0E3LHX0_9EURY	148
tr|A0A1V4TJB4|A0A1V4TJB4_9EURY	181
tr|A0A151EZG9|A0A151EZG9_9EURY	173
tr|A0A256XPV5|A0A256XPV5_9EURY	146
tr|A0A662P9K6|A0A662P9K6_9EURY	139
tr|A0A256XN38|A0A256XN38_9EURY	121
tr|A0A257AQI5|A0A257AQI5_9EURY	134
tr|A0A1V4YSB9|A0A1V4YSB9_9EURY	202
tr|A0A090I2P8|A0A090I2P8_METFO	195
tr|A0A315XF02|A0A315XF02_9EURY	155
tr|A0A315XCX5|A0A315XCX5_9EURY	154
tr|A0A0E3PBV8|A0A0E3PBV8_9EURY	245
tr|A0A0E3PGI0|A0A0E3PGI0_9EURY	133
tr|A0A1F5DIH2|A0A1F5DIH2_9ARCH	168
tr|A0A1V4YFK7|A0A1V4YFK7_9EURY	162
tr|A0A662S8V0|A0A662S8V0_9ARCH	144
tr|A0A662RUK7|A0A662RUK7_9ARCH	150
tr|A0A537ETZ9|A0A537ETZ9_9ARCH	148
tr|A0A537ETZ3|A0A537ETZ3_9ARCH	134
tr|A0A497KDF4|A0A497KDF4_9ARCH	144
tr|A0A419JAM0|A0A419JAM0_9ARCH	144
tr|A0A0E3QA87|A0A0E3QA87_9EURY	135
tr|A0A0E3QH56|A0A0E3QH56_9EURY	139
tr|A0A0E3QGY0|A0A0E3QGY0_9EURY	148
tr|A0A0E3P5D1|A0A0E3P5D1_9EURY	245
tr|A0A1V5AFV4|A0A1V5AFV4_9EURY	143
tr|I3ZVI1|I3ZVI1_9EURY	143
tr|A0A5B9D725|A0A5B9D725_9ARCH	149
tr|A0A5B9DF21|A0A5B9DF21_9ARCH	142
tr|A0A5B9DET2|A0A5B9DET2_9ARCH	125
tr|A0A519CMX2|A0A519CMX2_9EURY	170
tr|A0A0E3LCX8|A0A0E3LCX8_9EURY	146
tr|A0A0E3PRT6|A0A0E3PRT6_9EURY	247
tr|A0A0Q0VM52|A0A0Q0VM52_9EURY	149
tr|A0A2H6GWB8|A0A2H6GWB8_9ARCH	144
tr|F8AHH3|F8AHH3_PYRYC	143
tr|A0A2V3JBX0|A0A2V3JBX0_9EURY	148
tr|A0A368TKI9|A0A368TKI9_9EURY	149
tr|A0A2V3J9N4|A0A2V3J9N4_9EURY	134
tr|W0I7Y6|W0I7Y6_9EURY	143
tr|A0A0F8SC33|A0A0F8SC33_9EURY	151
tr|A0A2H9MJ73|A0A2H9MJ73_9EURY	148
tr|A0A2H9MJL9|A0A2H9MJL9_9EURY	130
tr|A0A151E1X5|A0A151E1X5_9EURY	124
tr|A0A151E812|A0A151E812_9EURY	152
tr|G7WN00|G7WN00_METH6	154
tr|A0A0P8AB09|A0A0P8AB09_9EURY	139
tr|A0A2I0N7N2|A0A2I0N7N2_9EURY	133
tr|A0A347AGH5|A0A347AGH5_9EURY	152
tr|A0A151E0L9|A0A151E0L9_9EURY	125
tr|A0A151DZA2|A0A151DZA2_9EURY	177
tr|A0A6A8AQM7|A0A6A8AQM7_9ARCH	140
tr|A0A2D6R6P8|A0A2D6R6P8_9ARCH	116
tr|A0A4Y3FVU1|A0A4Y3FVU1_9ARCH	148
tr|A0A662VYC6|A0A662VYC6_9EURY	139
tr|A0A497RAW3|A0A497RAW3_9EURY	135
tr|A0A662H9X0|A0A662H9X0_9CREN	149
tr|A0A662I9X6|A0A662I9X6_9CREN	149
tr|A0A662GBI3|A0A662GBI3_9CREN	150
tr|A0A662G2N1|A0A662G2N1_9CREN	148
tr|A0A497G6S3|A0A497G6S3_9CREN	147
tr|A0A662I8X0|A0A662I8X0_9CREN	149
tr|A0A662JCC1|A0A662JCC1_9CREN	141
tr|A0A497GAC7|A0A497GAC7_9CREN	148
tr|A0A662GFL3|A0A662GFL3_9CREN	137
tr|A0A0E3QPL0|A0A0E3QPL0_METBA	159
tr|A0A2H4VH15|A0A2H4VH15_9EURY	195
tr|A0A1Q9N4R2|A0A1Q9N4R2_9ARCH	161
tr|A0A1Q9NF29|A0A1Q9NF29_9ARCH	165
tr|F3KKQ7|F3KKQ7_9ARCH	150
tr|F3KKQ2|F3KKQ2_9ARCH	254
tr|A0A0E3LVZ4|A0A0E3LVZ4_METMZ	132
tr|A0A524DFK7|A0A524DFK7_9ARCH	268
tr|A0A524EHS8|A0A524EHS8_9ARCH	261
tr|A0A497QKU3|A0A497QKU3_9ARCH	153
tr|A0A5C9EEN4|A0A5C9EEN4_9ARCH	139
tr|A0A524CCX9|A0A524CCX9_9ARCH	133
tr|A0A524FE86|A0A524FE86_9ARCH	141
tr|A0A151ELD6|A0A151ELD6_9EURY	176
tr|A0A151EBU8|A0A151EBU8_9EURY	177
tr|A0A151EUK8|A0A151EUK8_THEAD	124
tr|A0A3N9UXA2|A0A3N9UXA2_9EURY	137
tr|A0A524QNJ6|A0A524QNJ6_9EURY	136
tr|A0A1Q9PEL6|A0A1Q9PEL6_9ARCH	140
tr|A0A3M1FHA6|A0A3M1FHA6_9ARCH	149
tr|A0A3M1FCP1|A0A3M1FCP1_9ARCH	129
tr|A0A0E3R8Y5|A0A0E3R8Y5_METMZ	140
tr|A0A0S1XBM4|A0A0S1XBM4_9EURY	142
tr|A0A484I6U3|A0A484I6U3_9ARCH	185
tr|A0A0Q1A241|A0A0Q1A241_9EURY	157
tr|A0A5C9DYU7|A0A5C9DYU7_THOAR	164
tr|A0A524FWU6|A0A524FWU6_THOAR	153
tr|A0A497Q1F0|A0A497Q1F0_THOAR	163
tr|A0A497PGS6|A0A497PGS6_THOAR	163
tr|A0A524GB53|A0A524GB53_THOAR	153
tr|A0A524E4Z2|A0A524E4Z2_THOAR	144
tr|A0A524FMS5|A0A524FMS5_THOAR	144
tr|A0A497R0L6|A0A497R0L6_9ARCH	149
tr|A0A524G5F3|A0A524G5F3_THOAR	140
tr|A0A524E7J3|A0A524E7J3_9ARCH	153
tr|A0A524M3F9|A0A524M3F9_THOAR	144
tr|A0A524CS82|A0A524CS82_THOAR	143
tr|A0A524DSJ1|A0A524DSJ1_THOAR	143
tr|A0A524LA19|A0A524LA19_THOAR	142
tr|A0A524EE59|A0A524EE59_THOAR	125
tr|A0A497Q3U5|A0A497Q3U5_THOAR	156
tr|A0A524FYT8|A0A524FYT8_THOAR	151
tr|A0A5C9E8B1|A0A5C9E8B1_THOAR	139
tr|A0A524FTY4|A0A524FTY4_THOAR	150
tr|A0A524M2W7|A0A524M2W7_THOAR	153
tr|A0A497PPZ1|A0A497PPZ1_THOAR	150
tr|A0A497QJV9|A0A497QJV9_THOAR	129
tr|A0A524LNM8|A0A524LNM8_THOAR	147
tr|A0A662LH74|A0A662LH74_9EURY	142
tr|A0A640W1Z0|A0A640W1Z0_9EURY	137
tr|A0A662K1Q8|A0A662K1Q8_9EURY	146
tr|A0A662KLB6|A0A662KLB6_9EURY	142
tr|A0A497HAJ0|A0A497HAJ0_9EURY	172
tr|A0A497HBH4|A0A497HBH4_9EURY	123
tr|A0A662JYJ2|A0A662JYJ2_9EURY	138
tr|A0A662KV00|A0A662KV00_9EURY	141
tr|A0A662LRV7|A0A662LRV7_9EURY	122
tr|A0A662LV35|A0A662LV35_9EURY	159
tr|A0A5A7RUH5|A0A5A7RUH5_9EURY	121
tr|A0A5A7RX66|A0A5A7RX66_9EURY	138
tr|A0A497H4N0|A0A497H4N0_9EURY	127
tr|A0A662LTC5|A0A662LTC5_9EURY	122
tr|A0A497HED4|A0A497HED4_9EURY	157
tr|A0A640VZU3|A0A640VZU3_9EURY	136
tr|A0A497HEU4|A0A497HEU4_9EURY	129
tr|A0A662KAU4|A0A662KAU4_9EURY	127
tr|A0A640W8H6|A0A640W8H6_9EURY	128
tr|A0A662KFM8|A0A662KFM8_9EURY	137
tr|A0A5A7RSQ0|A0A5A7RSQ0_9EURY	145
tr|A0A662JSD4|A0A662JSD4_9EURY	150
tr|A0A497HG22|A0A497HG22_9EURY	102
tr|A0A497HHN1|A0A497HHN1_9EURY	142
tr|A0A662L8Q0|A0A662L8Q0_9EURY	153
tr|A0A662L6Y0|A0A662L6Y0_9EURY	149
tr|A0A662LBE1|A0A662LBE1_9EURY	160
tr|A0A662KYP5|A0A662KYP5_9EURY	124
tr|A0A662L5L7|A0A662L5L7_9EURY	150
tr|A0A498GVB9|A0A498GVB9_9EURY	209
tr|A0A662LBY8|A0A662LBY8_9EURY	130
tr|A0A662LQ43|A0A662LQ43_9EURY	146
tr|A0A662K881|A0A662K881_9EURY	161
tr|A0A5A7RTB6|A0A5A7RTB6_9EURY	146
tr|A0A2I0N5X9|A0A2I0N5X9_9EURY	139
tr|A0A2I0N668|A0A2I0N668_9EURY	128
tr|A0A0E3R432|A0A0E3R432_METBA	139
tr|A0A523YK27|A0A523YK27_9EURY	155
tr|A0A257A7H9|A0A257A7H9_9EURY	112
tr|A0A257A9T0|A0A257A9T0_9EURY	181
tr|A0A0E3KWL4|A0A0E3KWL4_9EURY	176
tr|W7M7T8|W7M7T8_GIBM7	159
tr|A0A0H5C3D4|A0A0H5C3D4_CYBJN	160
tr|A0A0C4DUD8|A0A0C4DUD8_MAGP6	157
tr|A0A0C4EA08|A0A0C4EA08_MAGP6	170
tr|W7LWL2|W7LWL2_GIBM7	158
tr|A0A175VUI3|A0A175VUI3_9PEZI	159
tr|X0AW83|X0AW83_FUSOX	159
tr|A0A0C4EF34|A0A0C4EF34_MAGP6	192
tr|A0A4S3JRI9|A0A4S3JRI9_9EURO	159
tr|X0LII7|X0LII7_FUSOX	159
tr|A0A2H3D907|A0A2H3D907_ARMGA	177
tr|X0JYM2|X0JYM2_FUSOX	159
tr|A0A4S9E4I5|A0A4S9E4I5_AURPU	160
tr|A0A4S8SIL2|A0A4S8SIL2_AURPU	160
tr|A0A1A7MTW3|A0A1A7MTW3_AURPU	160
tr|A0A4S9S0B2|A0A4S9S0B2_AURPU	160
tr|X2C1T2|X2C1T2_9EURO	160
tr|A0A366QLK9|A0A366QLK9_GIBMO	159
tr|X2C1L5|X2C1L5_9EURO	168
tr|A0A4T0D8Y8|A0A4T0D8Y8_AURPU	160
tr|A0A177DDR2|A0A177DDR2_ALTAL	162
tr|A0A4S9FQ02|A0A4S9FQ02_AURPU	173
tr|A0A4S9BX34|A0A4S9BX34_AURPU	174
tr|A0A4S8V2A1|A0A4S8V2A1_AURPU	174
tr|A0A4S9BHK8|A0A4S9BHK8_AURPU	174
tr|A0A4T0C198|A0A4T0C198_AURPU	174
tr|A0A2J8EA78|A0A2J8EA78_VERDA	160
tr|A0A1D8NLX2|A0A1D8NLX2_YARLL	178
tr|A0A4Q9NC46|A0A4Q9NC46_9APHY	167
tr|W9JA07|W9JA07_FUSOX	159
tr|A0A1R1XDM3|A0A1R1XDM3_9FUNG	189
tr|A0A4Q9NQQ2|A0A4Q9NQQ2_9APHY	194
tr|A0A4Q9Q1Q7|A0A4Q9Q1Q7_9APHY	186
tr|A0A4Q9Q6G4|A0A4Q9Q6G4_9APHY	142
tr|I1RXX8|I1RXX8_GIBZE	160
tr|X0CTB5|X0CTB5_FUSOX	159
tr|A0A098E512|A0A098E512_GIBZE	189
tr|X0IMP9|X0IMP9_FUSOX	159
tr|A0A2T9Z4S0|A0A2T9Z4S0_9FUNG	168
tr|A0A4Q4PKD4|A0A4Q4PKD4_9PLEO	160
tr|I1RLN0|I1RLN0_GIBZE	129
tr|A0A4Q4MEU0|A0A4Q4MEU0_9PLEO	162
tr|A0A2W1GIU6|A0A2W1GIU6_9PLEO	160
tr|A0A2W1I068|A0A2W1I068_9PLEO	160
tr|J3NMH6|J3NMH6_GAET3	177
tr|J3PJ90|J3PJ90_GAET3	176
tr|J3NV87|J3NV87_GAET3	158
tr|J3PGA7|J3PGA7_GAET3	177
tr|J3P1S8|J3P1S8_GAET3	158
tr|J3PJY7|J3PJY7_GAET3	189
tr|A0A254UFA3|A0A254UFA3_ASPNG	167
tr|J3P791|J3P791_GAET3	169
tr|A0A2U1JF51|A0A2U1JF51_9FUNG	164
tr|A0A2W1H5Q5|A0A2W1H5Q5_9PLEO	163
tr|A0A2H3T2T4|A0A2H3T2T4_FUSOX	159
tr|A0A2H3TA37|A0A2H3TA37_FUSOX	176
tr|A0A5C1DW40|A0A5C1DW40_CANAR	180
tr|A0A5N6FRG7|A0A5N6FRG7_PETAA	160
tr|A0A420PS66|A0A420PS66_FUSOX	176
tr|A0A0L0SX67|A0A0L0SX67_ALLM3	170
tr|A0A229XF15|A0A229XF15_9EURO	160
tr|A0A0L0T2Y1|A0A0L0T2Y1_ALLM3	171
tr|A0A1V8U945|A0A1V8U945_9PEZI	160
tr|A0A061HDE2|A0A061HDE2_BLUGR	160
tr|A0A2H3H471|A0A2H3H471_GIBZA	160
tr|A0A365N738|A0A365N738_GIBIN	176
tr|A0A2H3HSK0|A0A2H3HSK0_GIBZA	189
tr|X2C264|X2C264_PENCA	160
tr|B5BLM5|B5BLM5_ALLAR	158
tr|A0A061HBZ6|A0A061HBZ6_BLUGR	191
tr|X2C1T5|X2C1T5_PENCA	168
tr|A0A2H3FZJ7|A0A2H3FZJ7_GIBZA	160
tr|U5HDC4|U5HDC4_USTV1	182
tr|A0A4T0PMY0|A0A4T0PMY0_9BASI	159
tr|A0A166F218|A0A166F218_9AGAM	190
tr|A0A3M7A3G8|A0A3M7A3G8_HORWE	170
tr|A0A3M7IP80|A0A3M7IP80_HORWE	160
tr|A0A0F7SA50|A0A0F7SA50_9BASI	159
tr|A0A3M7FBX9|A0A3M7FBX9_HORWE	160
tr|A0A3M6XPT5|A0A3M6XPT5_HORWE	159
tr|A0A4T0LJM3|A0A4T0LJM3_9BASI	159
tr|A0A3M7EAG4|A0A3M7EAG4_HORWE	161
tr|W9PI02|W9PI02_FUSOX	159
tr|A0A4T0NK48|A0A4T0NK48_9BASI	116
tr|A0A2H3B7L1|A0A2H3B7L1_9AGAR	177
tr|A0A166THX0|A0A166THX0_9PEZI	160
tr|A0A5N6HJH1|A0A5N6HJH1_9EURO	160
tr|A0A2I1FBF4|A0A2I1FBF4_9GLOM	189
tr|A0A0I9XRA9|A0A0I9XRA9_GIBFU	176
tr|A0A2N5TVJ7|A0A2N5TVJ7_9BASI	161
tr|A0A2I1E8G3|A0A2I1E8G3_9GLOM	174
tr|A0A0J9V412|A0A0J9V412_FUSO4	159
tr|A0A0D2XQ04|A0A0D2XQ04_FUSO4	176
tr|A0A162Q083|A0A162Q083_9PEZI	160
tr|A0A179FPC8|A0A179FPC8_PURLI	170
tr|A0A0I9Y8H5|A0A0I9Y8H5_GIBFU	159
tr|A0A1D2JHR8|A0A1D2JHR8_PARBR	167
tr|A0A5B0N589|A0A5B0N589_PUCGR	161
tr|B2B3L6|B2B3L6_PODAN	163
tr|B2VLF2|B2VLF2_PODAN	158
tr|X2C272|X2C272_PENRO	167
tr|X2C1E9|X2C1E9_PENRO	160
tr|A0A1Z1C4B7|A0A1Z1C4B7_CLAUC	160
tr|A0A559LDN6|A0A559LDN6_FUSOX	176
tr|W9KYE4|W9KYE4_FUSOX	159
tr|A0A094F3K5|A0A094F3K5_9PEZI	160
tr|A0A0F8U507|A0A0F8U507_9EURO	160
tr|A0A5C3EWP2|A0A5C3EWP2_9BASI	184
tr|A0A6A6W9F4|A0A6A6W9F4_9PEZI	160
tr|A0A5C5FSD2|A0A5C5FSD2_9BASI	168
tr|A0A0L0USB6|A0A0L0USB6_9BASI	161
tr|A0A0F8WWS5|A0A0F8WWS5_9EURO	137
tr|A0A0F8WTJ2|A0A0F8WTJ2_9EURO	144
tr|A0A0D0CU74|A0A0D0CU74_9AGAR	181
tr|A0A0D0D0V8|A0A0D0D0V8_9AGAR	182
tr|A0A0D0BDS7|A0A0D0BDS7_9AGAR	156
tr|B0DA73|B0DA73_LACBS	141
tr|A0A1V6XXB0|A0A1V6XXB0_PENNA	160
tr|A0A370PLM5|A0A370PLM5_ASPPH	170
tr|A0A0C3PLE2|A0A0C3PLE2_PISTI	168
tr|A0A0D0C8K1|A0A0D0C8K1_9AGAR	135
tr|A0A0D0CTD4|A0A0D0CTD4_9AGAR	168
tr|A0A0D0BYQ5|A0A0D0BYQ5_9AGAR	160
tr|A0A1V6YVR8|A0A1V6YVR8_PENNA	160
tr|A0A0C3N8P7|A0A0C3N8P7_PISTI	180
tr|B0CTE2|B0CTE2_LACBS	161
tr|B0DLC5|B0DLC5_LACBS	165
tr|A0A370PGL2|A0A370PGL2_ASPPH	160
tr|X0LIA6|X0LIA6_FUSOX	158
tr|B0E252|B0E252_LACBS	166
tr|B0DDA2|B0DDA2_LACBS	147
tr|B0DAH2|B0DAH2_LACBS	185
tr|A0A0D0C8J9|A0A0D0C8J9_9AGAR	150
tr|A0A4Z1HQE6|A0A4Z1HQE6_9HELO	160
tr|U1GS45|U1GS45_ENDPU	167
tr|B0D7N8|B0D7N8_LACBS	151
tr|B0D292|B0D292_LACBS	156
tr|B0CVI1|B0CVI1_LACBS	160
tr|B0E266|B0E266_LACBS	148
tr|A0A4V4LSW3|A0A4V4LSW3_9BASI	159
tr|A0A0D0BSH8|A0A0D0BSH8_9AGAR	178
tr|A0A1E3K796|A0A1E3K796_9TREE	160
tr|U1I1C4|U1I1C4_ENDPU	145
tr|A0A072Q4J9|A0A072Q4J9_9EURO	170
tr|A0A0D0AMX4|A0A0D0AMX4_9AGAR	152
tr|B0DC80|B0DC80_LACBS	150
tr|B0DC90|B0DC90_LACBS	151
tr|X0MZ82|X0MZ82_FUSOX	159
tr|B0D406|B0D406_LACBS	202
tr|X0MF83|X0MF83_FUSOX	176
tr|B0DDA1|B0DDA1_LACBS	300
tr|A0A370P9N8|A0A370P9N8_ASPPH	165
tr|A0A1E3IB85|A0A1E3IB85_9TREE	184
tr|X0LHG6|X0LHG6_FUSOX	158
tr|A0A072P0V8|A0A072P0V8_9EURO	172
tr|X0L846|X0L846_FUSOX	149
tr|A0A0D0CKB3|A0A0D0CKB3_9AGAR	165
tr|X0LC22|X0LC22_FUSOX	158
tr|A0A061H609|A0A061H609_9BASI	184
tr|A0A1L7VFH5|A0A1L7VFH5_FUSPR	159
tr|A0A2L2TTX2|A0A2L2TTX2_9HYPO	160
tr|N4X5M6|N4X5M6_COCH4	160
tr|A0A5M3ZF41|A0A5M3ZF41_ASPTE	154
tr|A0A0L8VHF1|A0A0L8VHF1_9SACH	160
tr|A0A1L7V8H1|A0A1L7V8H1_FUSPR	176
tr|A0A2L2T9K9|A0A2L2T9K9_9HYPO	171
tr|X2C1L6|X2C1L6_9EURO	168
tr|A0A5M3YW45|A0A5M3YW45_ASPTE	160
tr|A0A5M3YZC1|A0A5M3YZC1_ASPTE	160
tr|X0KCF8|X0KCF8_FUSOX	159
tr|A0A5M3YYI1|A0A5M3YYI1_ASPTE	174
tr|X0JPI6|X0JPI6_FUSOX	176
tr|A0A177DXH1|A0A177DXH1_ALTAL	160
tr|A0A4Q4NWR9|A0A4Q4NWR9_ALTAL	160
tr|A0A1L7VWN7|A0A1L7VWN7_FUSPR	166
tr|A0A1L7VZU5|A0A1L7VZU5_FUSPR	156
tr|N4WWS8|N4WWS8_COCH4	162
tr|A0A4Q4NC27|A0A4Q4NC27_ALTAL	159
tr|N4WMY2|N4WMY2_COCH4	156
tr|A0A2L2TJE8|A0A2L2TJE8_9HYPO	183
tr|A0A2L2TR65|A0A2L2TR65_9HYPO	168
tr|X0JE70|X0JE70_FUSOX	158
tr|A0A4U0VQ71|A0A4U0VQ71_9BASI	161
tr|W7I3Y3|W7I3Y3_9PEZI	166
tr|A0A428Q9Z4|A0A428Q9Z4_9HYPO	160
tr|A0A428Q909|A0A428Q909_9HYPO	173
tr|A0A2Z6QS21|A0A2Z6QS21_9GLOM	190
tr|A0A428PNF7|A0A428PNF7_9HYPO	170
tr|A0A2Z6SCK0|A0A2Z6SCK0_9GLOM	170
